2.748791999999999902e+00,-4.300000000000000000e+01
2.749267999999999823e+00,-4.300000000000000000e+01
2.749756000000000089e+00,-4.300000000000000000e+01
2.750255999999999812e+00,-4.200000000000000000e+01
2.750747999999999749e+00,-4.200000000000000000e+01
2.751231999999999900e+00,-4.200000000000000000e+01
2.752196000000000087e+00,-4.100000000000000000e+01
2.755576000000000025e+00,-3.900000000000000000e+01
2.758955999999999964e+00,-3.800000000000000000e+01
2.762335999999999903e+00,-3.600000000000000000e+01
2.765715999999999841e+00,-3.400000000000000000e+01
2.769095999999999780e+00,-3.200000000000000000e+01
2.772475999999999718e+00,-3.000000000000000000e+01
2.775855999999999657e+00,-2.900000000000000000e+01
2.779236000000000040e+00,-2.700000000000000000e+01
2.782615999999999978e+00,-2.500000000000000000e+01
2.785995999999999917e+00,-2.400000000000000000e+01
2.789384000000000086e+00,-2.200000000000000000e+01
2.792755999999999794e+00,-2.000000000000000000e+01
2.796135999999999733e+00,-1.900000000000000000e+01
2.799515999999999671e+00,-1.700000000000000000e+01
2.802896000000000054e+00,-1.600000000000000000e+01
2.806275999999999993e+00,-1.400000000000000000e+01
2.809655999999999931e+00,-1.300000000000000000e+01
2.813035999999999870e+00,-1.100000000000000000e+01
2.816415999999999809e+00,-1.000000000000000000e+01
2.819795999999999747e+00,-8.000000000000000000e+00
2.822915999999999759e+00,-7.000000000000000000e+00
2.826035999999999770e+00,-6.000000000000000000e+00
2.829155999999999782e+00,-5.000000000000000000e+00
2.832275999999999794e+00,-3.000000000000000000e+00
2.835395999999999805e+00,-2.000000000000000000e+00
2.838515999999999817e+00,-1.000000000000000000e+00
2.841635999999999829e+00,0.000000000000000000e+00
2.844495999999999913e+00,1.000000000000000000e+00
2.847355999999999998e+00,2.000000000000000000e+00
2.850216000000000083e+00,3.000000000000000000e+00
2.853075999999999723e+00,4.000000000000000000e+00
2.855944000000000038e+00,5.000000000000000000e+00
2.858795999999999893e+00,6.000000000000000000e+00
2.861655999999999977e+00,7.000000000000000000e+00
2.864516000000000062e+00,8.000000000000000000e+00
2.867375999999999703e+00,8.000000000000000000e+00
2.870235999999999787e+00,9.000000000000000000e+00
2.873095999999999872e+00,1.000000000000000000e+01
2.876215999999999884e+00,1.100000000000000000e+01
2.879335999999999895e+00,1.200000000000000000e+01
2.882455999999999907e+00,1.300000000000000000e+01
2.885575999999999919e+00,1.400000000000000000e+01
2.888695999999999930e+00,1.400000000000000000e+01
2.891815999999999942e+00,1.500000000000000000e+01
2.894935999999999954e+00,1.600000000000000000e+01
2.898055999999999965e+00,1.600000000000000000e+01
2.901175999999999977e+00,1.700000000000000000e+01
2.904295999999999989e+00,1.800000000000000000e+01
2.907416000000000000e+00,1.800000000000000000e+01
2.910536000000000012e+00,1.900000000000000000e+01
2.913656000000000024e+00,1.900000000000000000e+01
2.916776000000000035e+00,2.000000000000000000e+01
2.919896000000000047e+00,2.000000000000000000e+01
2.923016000000000059e+00,2.100000000000000000e+01
2.926136000000000070e+00,2.100000000000000000e+01
2.929256000000000082e+00,2.200000000000000000e+01
2.932375999999999650e+00,2.200000000000000000e+01
2.935495999999999661e+00,2.200000000000000000e+01
2.938615999999999673e+00,2.300000000000000000e+01
2.941735999999999684e+00,2.300000000000000000e+01
2.944855999999999696e+00,2.300000000000000000e+01
2.947975999999999708e+00,2.400000000000000000e+01
2.951095999999999719e+00,2.400000000000000000e+01
2.954215999999999731e+00,2.400000000000000000e+01
2.957335999999999743e+00,2.400000000000000000e+01
2.960455999999999754e+00,2.400000000000000000e+01
2.963575999999999766e+00,2.400000000000000000e+01
2.966695999999999778e+00,2.400000000000000000e+01
2.969815999999999789e+00,2.400000000000000000e+01
2.972935999999999801e+00,2.400000000000000000e+01
2.976055999999999813e+00,2.400000000000000000e+01
2.979175999999999824e+00,2.400000000000000000e+01
2.982295999999999836e+00,2.400000000000000000e+01
2.985415999999999848e+00,2.400000000000000000e+01
2.988535999999999859e+00,2.400000000000000000e+01
2.991655999999999871e+00,2.400000000000000000e+01
2.994775999999999883e+00,2.400000000000000000e+01
2.997895999999999894e+00,2.400000000000000000e+01
3.001015999999999906e+00,2.400000000000000000e+01
3.004135999999999918e+00,2.400000000000000000e+01
3.007255999999999929e+00,2.300000000000000000e+01
3.010375999999999941e+00,2.300000000000000000e+01
3.013495999999999952e+00,2.300000000000000000e+01
3.016615999999999964e+00,2.200000000000000000e+01
3.019735999999999976e+00,2.200000000000000000e+01
3.022863999999999773e+00,2.100000000000000000e+01
3.025975999999999999e+00,2.100000000000000000e+01
3.029096000000000011e+00,2.000000000000000000e+01
3.032216000000000022e+00,2.000000000000000000e+01
3.035336000000000034e+00,1.900000000000000000e+01
3.038456000000000046e+00,1.900000000000000000e+01
3.041576000000000057e+00,1.800000000000000000e+01
3.044696000000000069e+00,1.800000000000000000e+01
3.047816000000000081e+00,1.700000000000000000e+01
3.050935999999999648e+00,1.600000000000000000e+01
3.054055999999999660e+00,1.600000000000000000e+01
3.057175999999999672e+00,1.500000000000000000e+01
3.060295999999999683e+00,1.400000000000000000e+01
3.063415999999999695e+00,1.400000000000000000e+01
3.066535999999999706e+00,1.300000000000000000e+01
3.069655999999999718e+00,1.200000000000000000e+01
3.072775999999999730e+00,1.100000000000000000e+01
3.075895999999999741e+00,1.000000000000000000e+01
3.079019999999999868e+00,9.000000000000000000e+00
3.081875999999999838e+00,9.000000000000000000e+00
3.084735999999999922e+00,8.000000000000000000e+00
3.087596000000000007e+00,7.000000000000000000e+00
3.090455999999999648e+00,6.000000000000000000e+00
3.093315999999999732e+00,5.000000000000000000e+00
3.096175999999999817e+00,4.000000000000000000e+00
3.099035999999999902e+00,3.000000000000000000e+00
3.101895999999999987e+00,2.000000000000000000e+00
3.104756000000000071e+00,1.000000000000000000e+00
3.107615999999999712e+00,0.000000000000000000e+00
3.110475999999999797e+00,-1.000000000000000000e+00
3.113595999999999808e+00,-2.000000000000000000e+00
3.116715999999999820e+00,-3.000000000000000000e+00
3.119835999999999832e+00,-5.000000000000000000e+00
